frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
1203,2.646497,1.997399,1.860700,1.763500,1124.000000,644278669.000000,1148928000.000000,252489728.000000,1292779520.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.382600,0.000000,0.000000,0.000000,0.003200,0.000000
1204,2.648100,1.618403,1.759000,1.535100,1124.000000,644277421.000000,1148928000.000000,252489728.000000,1292779520.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.389200,0.000000,0.000000,0.000000,0.003900,0.000000
1205,2.649693,1.616199,1.618200,1.533700,1124.000000,644281541.000000,1148928000.000000,252489728.000000,1292779520.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.329100,0.000000,0.000000,0.000000,0.003900,0.000000
1206,2.651533,1.831696,1.827300,1.744900,1124.000000,644283291.000000,1148928000.000000,252489728.000000,1292779520.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.484800,0.000000,0.000000,0.000000,0.002900,0.000000
1207,2.653255,1.730804,1.733400,1.649800,1124.000000,644280853.000000,1148928000.000000,252489728.000000,1292779520.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.389100,0.000000,0.000000,0.000000,0.002400,0.000000
1208,2.655062,1.808695,1.805500,1.725900,1124.000000,644280877.000000,1148928000.000000,252489728.000000,1292779520.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.410600,0.000000,0.000000,0.000000,0.003100,0.000000
1209,2.656963,1.892000,1.883600,1.802200,1124.000000,644280909.000000,1148928000.000000,252489728.000000,1292779520.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.440700,0.000000,0.000000,0.000000,0.002800,0.000000
1210,2.660819,3.871202,3.868700,3.784300,1124.000000,644287121.000000,1148928000.000000,252489728.000000,1292779520.000000,3.483700,0.041200,0.017900,3.385700,0.013900,0.008900,0.000500,0.000400,0.012200,0.002700,0.000000
1211,2.662824,1.988003,1.980500,1.889300,1124.000000,644288077.000000,1148928000.000000,252489728.000000,1292779520.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.392500,0.000000,0.000000,0.000000,0.002500,0.000000
1212,2.664415,1.587897,1.596900,1.506300,1124.000000,644285893.000000,1148928000.000000,252489728.000000,1292779520.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.359600,0.000000,0.000000,0.000000,0.003000,0.000000
1213,2.666055,1.658199,1.657900,1.579900,1124.000000,644285925.000000,1148928000.000000,252489728.000000,1292779520.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.368700,0.000000,0.000000,0.000000,0.002700,0.000000
1214,2.668029,1.895904,1.857100,1.774900,1124.000000,644285621.000000,1148928000.000000,252489728.000000,1292779520.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.399600,0.000000,0.000000,0.000000,0.002600,0.000000
1215,2.669670,1.688598,1.709400,1.597200,1124.000000,644284797.000000,1148928000.000000,252489728.000000,1292779520.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.384800,0.000000,0.000000,0.000000,0.004300,0.000000
1216,2.671548,1.889803,1.886100,1.796300,1124.000000,644293013.000000,1148928000.000000,252489728.000000,1292779520.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.443000,0.000000,0.000000,0.000000,0.003500,0.000000
1217,2.673422,1.862996,1.856600,1.761500,1124.000000,644293461.000000,1148928000.000000,252489728.000000,1292779520.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.312000,0.000000,0.000000,0.000000,0.003100,0.000000
1218,2.677236,3.800801,3.792200,3.694200,1124.000000,644299137.000000,1148928000.000000,252489728.000000,1292779520.000000,3.320300,0.046100,0.014100,3.210000,0.019500,0.010300,0.000600,0.000500,0.014600,0.003500,0.000000
1219,2.678949,1.745302,1.756400,1.655200,1124.000000,644294789.000000,1148928000.000000,252489728.000000,1292779520.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.363400,0.000000,0.000000,0.000000,0.003300,0.000000
1220,2.680494,1.559495,1.566100,1.480200,1124.000000,644293965.000000,1148928000.000000,252489728.000000,1292779520.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.350500,0.000000,0.000000,0.000000,0.003100,0.000000
1221,2.682273,1.776906,1.763300,1.685600,1124.000000,644293989.000000,1148928000.000000,252489728.000000,1292779520.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.393900,0.000000,0.000000,0.000000,0.002400,0.000000
1222,2.683834,1.539201,1.546400,1.458000,1124.000000,644297277.000000,1148928000.000000,252489728.000000,1292779520.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.324200,0.000000,0.000000,0.000000,0.002600,0.000000
1223,2.685400,1.581895,1.566100,1.482900,1124.000000,644297309.000000,1148928000.000000,252489728.000000,1292783616.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.325300,0.000000,0.000000,0.000000,0.003000,0.000000
1224,2.687351,1.907001,1.908800,1.813600,1176.000000,644297325.000000,1148928000.000000,252489728.000000,1292783616.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.418400,0.000000,0.000000,0.000000,0.002800,0.000000
1225,2.689036,1.723399,1.723300,1.632700,1124.000000,644297349.000000,1148928000.000000,252489728.000000,1292783616.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.360600,0.000000,0.000000,0.000000,0.005400,0.000000
1226,2.690815,1.758801,1.751600,1.661900,1124.000000,644297373.000000,1148928000.000000,252489728.000000,1292783616.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.404400,0.000000,0.000000,0.000000,0.002900,0.000000
1227,2.694852,4.020798,4.004000,3.908200,1124.000000,644310065.000000,1148928000.000000,252489728.000000,1292783616.000000,3.518100,0.046500,0.015400,3.403100,0.019500,0.010100,0.000500,0.000600,0.017500,0.003700,0.000000
1228,2.696714,1.879904,1.889200,1.782900,1124.000000,644306981.000000,1148928000.000000,252489728.000000,1292783616.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.455100,0.000000,0.000000,0.000000,0.003000,0.000000
1229,2.698341,1.577402,1.570700,1.478700,1124.000000,644306581.000000,1148928000.000000,252489728.000000,1292783616.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.349700,0.000000,0.000000,0.000000,0.003400,0.000000
1230,2.699915,1.623895,1.625100,1.526800,1124.000000,644306181.000000,1148928000.000000,252489728.000000,1292783616.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.325300,0.000000,0.000000,0.000000,0.007400,0.000000
1231,2.701722,1.814300,1.814500,1.720500,1124.000000,644307787.000000,1148928000.000000,252489728.000000,1292787712.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.532400,0.000000,0.000000,0.000000,0.003700,0.000000
1232,2.703399,1.663903,1.667500,1.579200,1124.000000,644305349.000000,1148928000.000000,252489728.000000,1292787712.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.353100,0.000000,0.000000,0.000000,0.003500,0.000000
1233,2.704994,1.634602,1.634200,1.552500,1124.000000,644309469.000000,1148928000.000000,252489728.000000,1292787712.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.335700,0.000000,0.000000,0.000000,0.003200,0.000000
1234,2.706938,1.903897,1.886700,1.801400,1124.000000,644309493.000000,1148928000.000000,252489728.000000,1292787712.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.485900,0.000000,0.000000,0.000000,0.002800,0.000000
1235,2.710881,3.946903,3.943100,3.846400,1124.000000,644316609.000000,1148928000.000000,252489728.000000,1292787712.000000,3.476400,0.045700,0.016300,3.362700,0.018900,0.009200,0.000600,0.000700,0.016200,0.003900,0.000000
1236,2.712766,1.886600,1.890900,1.792700,1124.000000,644310493.000000,1148928000.000000,252489728.000000,1292787712.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.362300,0.000000,0.000000,0.000000,0.003200,0.000000
1237,2.714287,1.549398,1.549600,1.462000,1124.000000,644310525.000000,1148928000.000000,252489728.000000,1292787712.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.321200,0.000000,0.000000,0.000000,0.003800,0.000000
1238,2.715998,1.685197,1.673700,1.586600,1124.000000,644310541.000000,1148928000.000000,252489728.000000,1292791808.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.390500,0.000000,0.000000,0.000000,0.002600,0.000000
1239,2.717598,1.619303,1.629100,1.533700,1124.000000,644313733.000000,1148928000.000000,252489728.000000,1292791808.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.330100,0.000000,0.000000,0.000000,0.003700,0.000000
1240,2.719344,1.734099,1.709200,1.624900,1124.000000,644313757.000000,1148928000.000000,252489728.000000,1292791808.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.398800,0.000000,0.000000,0.000000,0.003400,0.000000
1241,2.720823,1.494898,1.517100,1.413700,1124.000000,644317877.000000,1148928000.000000,252489728.000000,1292791808.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.318900,0.000000,0.000000,0.000000,0.003500,0.000000
1242,2.722569,1.727402,1.716100,1.635000,1124.000000,644317909.000000,1148928000.000000,252489728.000000,1292791808.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.338100,0.000000,0.000000,0.000000,0.002700,0.000000
1243,2.724232,1.657100,1.661700,1.574700,1124.000000,644321029.000000,1148928000.000000,252489728.000000,1292791808.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.350200,0.000000,0.000000,0.000000,0.002900,0.000000
1244,2.728095,3.868601,3.851800,3.768400,1124.000000,644333393.000000,1148928000.000000,252489728.000000,1292791808.000000,3.421000,0.057900,0.014700,3.301900,0.018500,0.009600,0.000500,0.000500,0.014100,0.003000,0.000000
1245,2.729873,1.772003,1.775700,1.679700,1124.000000,644328269.000000,1148928000.000000,252489728.000000,1292791808.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.393300,0.000000,0.000000,0.000000,0.002600,0.000000
1246,2.731736,1.857795,1.850600,1.760100,1124.000000,644330755.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.531200,0.000000,0.000000,0.000000,0.003600,0.000000
1247,2.733357,1.631300,1.637000,1.545500,1124.000000,644328333.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.352000,0.000000,0.000000,0.000000,0.003700,0.000000
1248,2.735109,1.762302,1.760400,1.675300,1124.000000,644323213.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.400300,0.000000,0.000000,0.000000,0.004200,0.000000
1249,2.737099,1.949001,1.773000,1.688000,1124.000000,644323237.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.390100,0.000000,0.000000,0.000000,0.002900,0.000000
1250,2.738892,1.732299,1.884000,1.627900,1124.000000,644329819.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.419200,0.000000,0.000000,0.000000,0.003900,0.000000
1251,2.740466,1.671400,1.679800,1.578000,1124.000000,644328229.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.317300,0.000000,0.000000,0.000000,0.004500,0.000000
1252,2.745454,4.917099,4.890100,4.791800,1124.000000,644333049.000000,1148928000.000000,252489728.000000,1292795904.000000,4.414700,0.044700,0.013500,4.302600,0.019800,0.009300,0.000600,0.000400,0.017700,0.003100,0.000000
1253,2.747334,1.925305,1.938000,1.820400,1124.000000,644327709.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.330000,0.000000,0.000000,0.000000,0.004000,0.000000
1254,2.748944,1.642496,1.649100,1.550700,1124.000000,644331829.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.345400,0.000000,0.000000,0.000000,0.003300,0.000000
1255,2.750542,1.603203,1.611200,1.522700,1124.000000,644336373.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.341800,0.000000,0.000000,0.000000,0.003400,0.000000
1256,2.752365,1.814002,1.802600,1.720800,1124.000000,644335725.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.417600,0.000000,0.000000,0.000000,0.003400,0.000000
1257,2.753934,1.548994,1.552700,1.465700,1124.000000,644336205.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.320200,0.000000,0.000000,0.000000,0.003600,0.000000
1258,2.755593,1.662103,1.659000,1.577800,1124.000000,644335381.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.349500,0.000000,0.000000,0.000000,0.004500,0.000000
1259,2.757712,2.021103,1.999000,1.908100,1124.000000,644337597.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.414000,0.000000,0.000000,0.000000,0.005700,0.000000
1260,2.761648,4.009800,3.990700,3.883400,1124.000000,644340953.000000,1148928000.000000,252489728.000000,1292795904.000000,3.373800,0.054800,0.022500,3.240900,0.019300,0.009600,0.000700,0.000700,0.015300,0.008700,0.000000
1261,2.763480,1.837500,1.858100,1.744400,1124.000000,644339877.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.412400,0.000000,0.000000,0.000000,0.003300,0.000000
1262,2.764915,1.484099,1.497300,1.404700,1124.000000,644339901.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.313000,0.000000,0.000000,0.000000,0.003700,0.000000
1263,2.766919,1.993998,1.916300,1.836700,1124.000000,644339925.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.635600,0.000000,0.000000,0.000000,0.002700,0.000000
1264,2.768471,1.565901,1.642300,1.490900,1124.000000,644339645.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.363600,0.000000,0.000000,0.000000,0.003100,0.000000
1265,2.770056,1.587195,1.567900,1.494000,1124.000000,644339669.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.322500,0.000000,0.000000,0.000000,0.002400,0.000000
1266,2.771828,1.760502,1.763600,1.670600,1124.000000,644339693.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.429500,0.000000,0.000000,0.000000,0.002300,0.000000
1267,2.773477,1.657504,1.664300,1.577100,1124.000000,644348757.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.341400,0.000000,0.000000,0.000000,0.002400,0.000000
1268,2.777128,3.639498,3.631200,3.551000,1124.000000,644354145.000000,1148928000.000000,252489728.000000,1292795904.000000,3.247600,0.047600,0.012900,3.142900,0.018100,0.008300,0.000600,0.000500,0.012500,0.002800,0.000000
1269,2.778801,1.682398,1.685800,1.601100,1124.000000,644348757.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.310000,0.000000,0.000000,0.000000,0.002500,0.000000
1270,2.780352,1.557802,1.560600,1.483700,1124.000000,644348789.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.328300,0.000000,0.000000,0.000000,0.002700,0.000000
1271,2.782407,1.850496,1.826900,1.747200,1124.000000,644349269.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.444300,0.000000,0.000000,0.000000,0.002200,0.000000
1272,2.783803,1.576304,1.583500,1.491300,1124.000000,644351765.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.254400,0.000000,0.000000,0.000000,0.007600,0.000000
1273,2.786649,2.744997,1.824100,1.736900,1124.000000,644351277.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.523400,0.000000,0.000000,0.000000,0.003100,0.000000
1274,2.787455,0.904500,1.807700,0.816400,1124.000000,644355909.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.344400,0.000000,0.000000,0.000000,0.005800,0.000000
1275,2.789155,1.715200,1.719500,1.631800,1124.000000,644358125.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.326900,0.000000,0.000000,0.000000,0.002700,0.000000
1276,2.790977,1.789201,1.776900,1.692000,1124.000000,644355957.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.437500,0.000000,0.000000,0.000000,0.002500,0.000000
1277,2.794981,4.008000,3.995500,3.902900,1124.000000,644361673.000000,1148928000.000000,252489728.000000,1292795904.000000,3.531100,0.045700,0.016200,3.420200,0.018300,0.009400,0.000600,0.000500,0.014900,0.003800,0.000000
1278,2.796988,2.001098,2.003700,1.900000,1124.000000,644360525.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.415500,0.000000,0.000000,0.000000,0.003200,0.000000
1279,2.798689,1.592701,1.592800,1.499400,1124.000000,644364645.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.351200,0.000000,0.000000,0.000000,0.003800,0.000000
1280,2.800111,1.569699,1.584000,1.493100,1124.000000,644364669.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000900,0.000000,0.000000,0.000000,0.000000,0.307300,0.000000,0.000000,0.000000,0.007300,0.000000
1281,2.802069,1.913506,1.890000,1.807600,1124.000000,644364717.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.413300,0.000000,0.000000,0.000000,0.002700,0.000000
1282,2.803720,1.654797,1.662600,1.564900,1124.000000,644364317.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.375100,0.000000,0.000000,0.000000,0.003500,0.000000
1283,2.805358,1.661501,1.655400,1.568900,1124.000000,644369285.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.366400,0.000000,0.000000,0.000000,0.003200,0.000000
1284,2.807407,2.030697,2.025200,1.933300,1124.000000,644368461.000000,1148928000.000000,252489728.000000,1292795904.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.405600,0.000000,0.000000,0.000000,0.003400,0.000000
1285,2.811174,3.785502,3.787300,3.695000,1124.000000,644375329.000000,1148928000.000000,252489728.000000,1292795904.000000,3.341000,0.046900,0.014000,3.236100,0.016500,0.010300,0.000600,0.000700,0.012400,0.003700,0.000000
