frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_pool_initialization_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,grid_build_ms,grid_occupancy_index_ms,belt_topology_visual_ms,wait_for_job_group_ms
423,0.505745,1.180003,1.181200,1.086200,1076.000000,850552912.000000,1324570160.000000,237035520.000000,1571540992.000000,0.315800,0.039800,0.012000,0.101900,0.008500,0.016600,0.010600,0.013900,0.019000,0.012000,0.003800,0.001700,0.002100,0.004200,0.000000
424,0.506589,0.843594,0.841500,0.750400,1076.000000,850552496.000000,1324570160.000000,237035520.000000,1571540992.000000,0.000700,0.000000,0.000000,0.000000,0.009700,0.000000,0.011000,0.000000,0.000000,0.000000,0.003600,0.001700,0.002200,0.005800,0.000000
425,0.507565,0.953203,0.942300,0.848500,1076.000000,850552536.000000,1324570160.000000,237035520.000000,1571540992.000000,0.000600,0.000000,0.000000,0.000000,0.008600,0.000000,0.009400,0.000000,0.000000,0.000000,0.003600,0.001600,0.002000,0.006000,0.000000
426,0.508447,0.897300,0.900000,0.801800,1076.000000,850556648.000000,1324570160.000000,237035520.000000,1571540992.000000,0.000600,0.000000,0.000000,0.000000,0.011100,0.000000,0.010500,0.000000,0.000000,0.000000,0.003500,0.001800,0.002200,0.007100,0.000000
427,0.509314,0.877197,0.878900,0.786000,1076.000000,850556664.000000,1324570160.000000,237035520.000000,1571540992.000000,0.000700,0.000000,0.000000,0.000000,0.009100,0.000000,0.010500,0.000000,0.000000,0.000000,0.004000,0.002300,0.002200,0.006800,0.000000
428,0.510145,0.835906,0.834500,0.745800,1076.000000,850557096.000000,1324570160.000000,237035520.000000,1571540992.000000,0.000600,0.000000,0.000000,0.000000,0.008600,0.000000,0.009700,0.000000,0.000000,0.000000,0.003500,0.002200,0.002100,0.006000,0.000000
429,0.511250,1.089994,1.064200,0.971600,1076.000000,850545440.000000,1324570160.000000,237035520.000000,1571540992.000000,0.000600,0.000000,0.000000,0.000000,0.008200,0.000000,0.009800,0.000000,0.000000,0.000000,0.003200,0.002100,0.002000,0.006000,0.000000
430,0.512222,0.923002,0.938000,0.825600,1076.000000,850545464.000000,1324570160.000000,237035520.000000,1571540992.000000,0.000600,0.000000,0.000000,0.000000,0.008900,0.000000,0.010600,0.000000,0.000000,0.000000,0.003100,0.001700,0.002200,0.006100,0.000000
431,0.513826,1.545805,1.351400,1.251100,1076.000000,850545912.000000,1324570160.000000,237035520.000000,1571540992.000000,0.000800,0.000000,0.000000,0.000000,0.008300,0.000000,0.104400,0.000000,0.000000,0.000000,0.008000,0.002200,0.003100,0.008500,0.000000
432,0.515055,1.317099,1.491600,1.205500,1076.000000,850545536.000000,1324570160.000000,237035520.000000,1571540992.000000,0.000800,0.000000,0.000000,0.000000,0.010500,0.000000,0.104900,0.000000,0.000000,0.000000,0.005200,0.002100,0.002900,0.007700,0.000000
433,0.516120,1.073895,1.082000,0.971900,1076.000000,850549648.000000,1324570160.000000,237035520.000000,1571540992.000000,0.000700,0.000000,0.000000,0.000000,0.010000,0.000000,0.030600,0.000000,0.000000,0.000000,0.004500,0.002400,0.002500,0.006600,0.000000
434,0.517287,1.160006,1.141900,1.042000,1076.000000,850549656.000000,1324570160.000000,237035520.000000,1571540992.000000,0.000700,0.000000,0.000000,0.000000,0.009400,0.000000,0.101500,0.000000,0.000000,0.000000,0.004400,0.002500,0.002500,0.006500,0.000000
435,0.518430,1.153897,1.168900,1.057100,1076.000000,850568152.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.009500,0.000000,0.123200,0.000000,0.000000,0.000000,0.004600,0.001900,0.002300,0.006500,0.000000
436,0.519405,0.986203,0.987600,0.893900,1076.000000,850556464.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000700,0.000000,0.000000,0.000000,0.009100,0.000000,0.029100,0.000000,0.000000,0.000000,0.004100,0.001900,0.002100,0.006200,0.000000
437,0.520475,1.050198,1.038300,0.944800,1076.000000,850553424.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.008300,0.000000,0.011200,0.000000,0.000000,0.000000,0.003700,0.001800,0.002000,0.006100,0.000000
438,0.521909,1.430499,1.426900,1.324300,1076.000000,850562880.000000,1324570160.000000,237035520.000000,1571606528.000000,0.389800,0.044600,0.012600,0.133600,0.009800,0.022800,0.010900,0.029900,0.021500,0.022600,0.004300,0.002100,0.002200,0.005200,0.000000
439,0.522852,0.956399,0.955900,0.853500,1076.000000,850567440.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000700,0.000000,0.000000,0.000000,0.011900,0.000000,0.011100,0.000000,0.000000,0.000000,0.004000,0.002500,0.002200,0.006400,0.000000
440,0.524186,1.311898,1.078400,0.979900,1076.000000,850567024.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.008900,0.000000,0.011000,0.000000,0.000000,0.000000,0.004000,0.001800,0.002000,0.006300,0.000000
441,0.525167,0.998604,1.223700,0.897000,1076.000000,850567064.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.009500,0.000000,0.010300,0.000000,0.000000,0.000000,0.005200,0.002100,0.002200,0.006400,0.000000
442,0.526080,0.923200,0.930300,0.828800,1076.000000,850561760.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.009400,0.000000,0.011200,0.000000,0.000000,0.000000,0.003800,0.001700,0.002500,0.006800,0.000000
443,0.527106,1.007901,0.999600,0.905800,1076.000000,850562216.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000700,0.000000,0.000000,0.000000,0.008300,0.000000,0.124400,0.000000,0.000000,0.000000,0.004600,0.002200,0.002400,0.007300,0.000000
444,0.528213,1.101998,1.039700,0.941000,1076.000000,850562648.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.008700,0.000000,0.024300,0.000000,0.000000,0.000000,0.004500,0.002300,0.002400,0.006800,0.000000
445,0.529348,1.142503,1.118300,0.963300,1076.000000,850561824.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.009600,0.000000,0.010600,0.000000,0.000000,0.000000,0.004400,0.002900,0.002700,0.007400,0.000000
446,0.530844,1.302799,1.377100,1.198500,1076.000000,850565944.000000,1324570160.000000,237035520.000000,1571606528.000000,0.044300,0.000000,0.000000,0.000000,0.009200,0.000000,0.011900,0.000000,0.000000,0.000000,0.004100,0.001800,0.002400,0.006800,0.000000
447,0.532556,1.757200,1.304800,1.200700,1076.000000,850566392.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000700,0.000000,0.000000,0.000000,0.010900,0.000000,0.015400,0.000000,0.000000,0.000000,0.004300,0.002100,0.002500,0.007100,0.000000
448,0.533973,1.529096,1.941500,1.388700,1076.000000,850566016.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000900,0.000000,0.000000,0.000000,0.019400,0.000000,0.018000,0.000000,0.000000,0.000000,0.007100,0.003900,0.004400,0.011000,0.000000
449,0.534920,0.991801,1.027200,0.897600,1076.000000,850566032.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000900,0.000000,0.000000,0.000000,0.010600,0.000000,0.011300,0.000000,0.000000,0.000000,0.004800,0.002700,0.002700,0.007100,0.000000
450,0.535810,0.893502,0.890600,0.795400,1076.000000,850566464.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.009100,0.000000,0.012400,0.000000,0.000000,0.000000,0.004300,0.002400,0.002400,0.006500,0.000000
451,0.536914,1.078897,1.076000,0.979500,1076.000000,850580592.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.008900,0.000000,0.011200,0.000000,0.000000,0.000000,0.003700,0.001600,0.002100,0.004600,0.000000
452,0.537810,0.923299,0.920200,0.823800,1076.000000,850572576.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.009700,0.000000,0.012300,0.000000,0.000000,0.000000,0.004000,0.001800,0.002600,0.005700,0.000000
453,0.539009,1.194402,1.190700,1.093400,1076.000000,850570080.000000,1324570160.000000,237035520.000000,1571606528.000000,0.293100,0.038700,0.010600,0.104800,0.009000,0.016400,0.011300,0.013500,0.018900,0.008600,0.003400,0.001800,0.002400,0.004800,0.000000
454,0.539857,0.855300,0.856400,0.760200,1076.000000,850570120.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000700,0.000000,0.000000,0.000000,0.009800,0.000000,0.010100,0.000000,0.000000,0.000000,0.003500,0.001600,0.002400,0.006200,0.000000
455,0.540774,0.863301,0.858500,0.765900,1076.000000,850574680.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000700,0.000000,0.000000,0.000000,0.008400,0.000000,0.009900,0.000000,0.000000,0.000000,0.003500,0.002100,0.002200,0.006400,0.000000
456,0.541739,1.008702,1.001800,0.905300,1076.000000,850574264.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000800,0.000000,0.000000,0.000000,0.008000,0.000000,0.010900,0.000000,0.000000,0.000000,0.007700,0.001900,0.003000,0.007600,0.000000
457,0.542651,0.917900,0.918400,0.819200,1076.000000,850574184.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.009400,0.000000,0.010500,0.000000,0.000000,0.000000,0.003900,0.002300,0.002100,0.006600,0.000000
458,0.543535,0.886097,0.883000,0.786600,1076.000000,850578296.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000700,0.000000,0.000000,0.000000,0.008700,0.000000,0.010800,0.000000,0.000000,0.000000,0.003900,0.002400,0.002200,0.006500,0.000000
459,0.544412,0.876601,0.877300,0.780900,1076.000000,850578752.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.009300,0.000000,0.010800,0.000000,0.000000,0.000000,0.004300,0.002400,0.002300,0.006600,0.000000
460,0.545281,0.870302,0.867500,0.774700,1076.000000,850579184.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.008700,0.000000,0.010100,0.000000,0.000000,0.000000,0.003800,0.001700,0.002100,0.006000,0.000000
461,0.546292,0.976701,0.856200,0.763300,1076.000000,850578360.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.008400,0.000000,0.010000,0.000000,0.000000,0.000000,0.004100,0.001600,0.002100,0.006000,0.000000
462,0.547563,1.274695,1.376600,1.166600,1076.000000,850578384.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.009900,0.000000,0.011800,0.000000,0.000000,0.000000,0.004400,0.001700,0.002500,0.007000,0.000000
463,0.548528,0.978203,0.977800,0.870400,1076.000000,850578832.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.010700,0.000000,0.011000,0.000000,0.000000,0.000000,0.004800,0.002000,0.002500,0.006700,0.000000
464,0.549434,0.911600,0.909400,0.804900,1076.000000,850578856.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000700,0.000000,0.000000,0.000000,0.010000,0.000000,0.012200,0.000000,0.000000,0.000000,0.003800,0.001800,0.002500,0.006500,0.000000
465,0.550486,1.062897,1.067200,0.961500,1076.000000,850592320.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000800,0.000000,0.000000,0.000000,0.009700,0.000000,0.011600,0.000000,0.000000,0.000000,0.004100,0.001800,0.002200,0.006500,0.000000
466,0.551418,0.924802,0.916700,0.820400,1076.000000,850593400.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000700,0.000000,0.000000,0.000000,0.009000,0.000000,0.010600,0.000000,0.000000,0.000000,0.004100,0.002100,0.002300,0.006300,0.000000
467,0.552356,0.942900,0.950500,0.849000,1076.000000,850607800.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.011100,0.000000,0.010300,0.000000,0.000000,0.000000,0.003900,0.002300,0.002200,0.006100,0.000000
468,0.553233,0.878203,0.872700,0.779900,1076.000000,850595688.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.008700,0.000000,0.011200,0.000000,0.000000,0.000000,0.003500,0.001700,0.002200,0.005900,0.000000
469,0.554127,0.882200,0.881100,0.787100,1076.000000,850593072.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000700,0.000000,0.000000,0.000000,0.009100,0.000000,0.010900,0.000000,0.000000,0.000000,0.003700,0.001700,0.002400,0.006000,0.000000
470,0.555283,1.169395,1.167600,1.074600,1076.000000,850593312.000000,1324570160.000000,237035520.000000,1571606528.000000,0.315400,0.039000,0.011700,0.115700,0.008400,0.016500,0.010100,0.013800,0.019600,0.012100,0.003800,0.001800,0.002200,0.004300,0.000000
471,0.556103,0.826006,0.827400,0.735900,1076.000000,850597872.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000700,0.000000,0.000000,0.000000,0.009300,0.000000,0.010100,0.000000,0.000000,0.000000,0.003900,0.001600,0.002100,0.005900,0.000000
472,0.556964,0.862599,0.853800,0.764100,1076.000000,850601552.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000800,0.000000,0.000000,0.000000,0.007900,0.000000,0.010800,0.000000,0.000000,0.000000,0.004500,0.001600,0.002200,0.005400,0.000000
473,0.557857,0.879599,0.876500,0.780700,1076.000000,850601592.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000700,0.000000,0.000000,0.000000,0.008000,0.000000,0.010100,0.000000,0.000000,0.000000,0.003300,0.001600,0.002000,0.005700,0.000000
474,0.558722,0.874901,0.877000,0.781700,1076.000000,850601408.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.008600,0.000000,0.010300,0.000000,0.000000,0.000000,0.003900,0.001600,0.002000,0.006200,0.000000
475,0.559551,0.836402,0.834700,0.744700,1076.000000,850601864.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000700,0.000000,0.000000,0.000000,0.008100,0.000000,0.010100,0.000000,0.000000,0.000000,0.004000,0.001700,0.002000,0.005800,0.000000
476,0.560329,0.778394,0.777600,0.687900,1076.000000,850602296.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000700,0.000000,0.000000,0.000000,0.007800,0.000000,0.010000,0.000000,0.000000,0.000000,0.003600,0.002400,0.001900,0.006100,0.000000
477,0.561169,0.834205,0.824300,0.734800,1076.000000,850601472.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.008000,0.000000,0.009900,0.000000,0.000000,0.000000,0.003100,0.001700,0.002100,0.005800,0.000000
478,0.562078,0.908099,0.892900,0.794200,1076.000000,850606016.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.008400,0.000000,0.012300,0.000000,0.000000,0.000000,0.003700,0.001700,0.002200,0.005900,0.000000
479,0.563454,1.333397,0.882600,0.773800,1076.000000,850606040.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000700,0.000000,0.000000,0.000000,0.008600,0.000000,0.010900,0.000000,0.000000,0.000000,0.003700,0.001600,0.002400,0.005500,0.000000
480,0.564783,1.254599,1.648900,1.092800,1076.000000,850605640.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000900,0.000000,0.000000,0.000000,0.009700,0.000000,0.092500,0.000000,0.000000,0.000000,0.008500,0.002100,0.003500,0.008400,0.000000
481,0.566025,1.299802,1.342800,1.198500,1076.000000,850605680.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000800,0.000000,0.000000,0.000000,0.016900,0.000000,0.084400,0.000000,0.000000,0.000000,0.006100,0.003400,0.003500,0.009400,0.000000
482,0.567589,1.547201,1.512500,1.395300,1076.000000,850605688.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000800,0.000000,0.000000,0.000000,0.012500,0.000000,0.218000,0.000000,0.000000,0.000000,0.004700,0.002000,0.002600,0.006400,0.000000
483,0.568740,1.185700,1.206900,1.073300,1076.000000,850620088.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000800,0.000000,0.000000,0.000000,0.012700,0.000000,0.093400,0.000000,0.000000,0.000000,0.005300,0.002600,0.003300,0.007000,0.000000
484,0.569842,1.118800,1.124200,1.015800,1076.000000,850612072.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000800,0.000000,0.000000,0.000000,0.010300,0.000000,0.012100,0.000000,0.000000,0.000000,0.004700,0.002400,0.003000,0.007100,0.000000
485,0.570846,1.014002,1.009700,0.909100,1076.000000,850609456.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000700,0.000000,0.000000,0.000000,0.009700,0.000000,0.030500,0.000000,0.000000,0.000000,0.004300,0.002100,0.002300,0.006500,0.000000
486,0.572143,1.295699,1.295600,1.193200,1076.000000,850613840.000000,1324570160.000000,237035520.000000,1571606528.000000,0.307400,0.040100,0.010800,0.103700,0.009700,0.016500,0.021200,0.013900,0.019500,0.012000,0.004100,0.002100,0.002200,0.004800,0.000000
487,0.573245,1.105896,1.102700,1.003600,1076.000000,850614320.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000700,0.000000,0.000000,0.000000,0.011100,0.000000,0.069700,0.000000,0.000000,0.000000,0.004200,0.002100,0.002300,0.005700,0.000000
488,0.574235,0.961005,0.956000,0.856400,1076.000000,850613888.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.009400,0.000000,0.084000,0.000000,0.000000,0.000000,0.003900,0.002500,0.002200,0.006700,0.000000
489,0.575376,1.155598,1.153000,1.050500,1076.000000,850618008.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000700,0.000000,0.000000,0.000000,0.009200,0.000000,0.075900,0.000000,0.000000,0.000000,0.004800,0.002300,0.002400,0.007000,0.000000
490,0.576412,1.037599,1.034300,0.932600,1076.000000,850621888.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000800,0.000000,0.000000,0.000000,0.010000,0.000000,0.022800,0.000000,0.000000,0.000000,0.004400,0.002800,0.002500,0.006700,0.000000
491,0.577435,1.030903,1.029700,0.928100,1076.000000,850622344.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000700,0.000000,0.000000,0.000000,0.009900,0.000000,0.011100,0.000000,0.000000,0.000000,0.004800,0.002100,0.002500,0.006400,0.000000
492,0.578497,1.065200,1.060400,0.960800,1076.000000,850623200.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000700,0.000000,0.000000,0.000000,0.009800,0.000000,0.027700,0.000000,0.000000,0.000000,0.004200,0.002500,0.002500,0.006700,0.000000
493,0.580004,1.491901,1.187700,1.085500,1076.000000,850621952.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.009700,0.000000,0.111900,0.000000,0.000000,0.000000,0.004300,0.002300,0.002300,0.006600,0.000000
494,0.581233,1.231895,1.529000,1.129400,1076.000000,850621976.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.009800,0.000000,0.024200,0.000000,0.000000,0.000000,0.004700,0.002000,0.002600,0.006500,0.000000
495,0.582729,1.408603,1.365800,1.251300,1076.000000,850622424.000000,1324570160.000000,237035520.000000,1571606528.000000,0.000600,0.000000,0.000000,0.000000,0.009500,0.000000,0.104200,0.000000,0.000000,0.000000,0.005100,0.002100,0.002500,0.007100,0.000000
