frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
1508,1.357606,1.063400,1.162700,0.958000,1112.000000,845384762.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.013300,0.000000,0.000000,0.000000,0.004500,0.000000
1509,1.358986,1.259099,1.092900,0.994000,1112.000000,845384802.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.011900,0.000000,0.000000,0.000000,0.003500,0.000000
1510,1.360439,1.536104,1.218700,0.958800,1112.000000,845384810.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000800,0.000000,0.000000,0.000000,0.012300,0.000000,0.000000,0.000000,0.005100,0.000000
1511,1.361362,0.978600,1.454100,0.882200,1112.000000,845390226.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.013600,0.000000,0.000000,0.000000,0.005500,0.000000
1512,1.362241,0.868998,0.880000,0.780100,1112.000000,845388978.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.012100,0.000000,0.000000,0.000000,0.002900,0.000000
1513,1.363229,1.004004,1.005700,0.919800,1112.000000,845389002.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011200,0.000000,0.000000,0.000000,0.003400,0.000000
1514,1.364041,0.820599,0.815300,0.733500,1112.000000,845393122.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.003500,0.000000
1515,1.364862,0.819997,0.823500,0.738800,1112.000000,845393586.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010500,0.000000,0.000000,0.000000,0.003300,0.000000
1516,1.365662,0.795004,0.792900,0.713400,1112.000000,845393170.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.009900,0.000000,0.000000,0.000000,0.003000,0.000000
1517,1.366729,0.959800,0.949400,0.867900,1112.000000,845397306.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010500,0.000000,0.000000,0.000000,0.003100,0.000000
1518,1.367694,1.068098,1.069300,0.981500,1112.000000,845397826.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.012800,0.000000,0.000000,0.000000,0.004900,0.000000
1519,1.368562,0.884800,0.872500,0.788600,1112.000000,845414282.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.014400,0.000000,0.000000,0.000000,0.003200,0.000000
1520,1.369381,0.809297,0.820200,0.726000,1112.000000,845397338.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010400,0.000000,0.000000,0.000000,0.003000,0.000000
1521,1.370533,1.145103,1.141300,1.058900,1112.000000,845400538.000000,1318204976.000000,234864640.000000,1568763904.000000,0.321700,0.037900,0.011100,0.020200,0.010900,0.022400,0.020900,0.021700,0.003700,0.000000
1522,1.371401,0.866397,0.865400,0.781900,1112.000000,845400578.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.012900,0.000000,0.000000,0.000000,0.003300,0.000000
1523,1.372303,0.906200,0.903900,0.821200,1112.000000,845405154.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.014900,0.000000,0.000000,0.000000,0.003300,0.000000
1524,1.373196,0.858099,0.856600,0.773600,1112.000000,845404738.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.013600,0.000000,0.000000,0.000000,0.003300,0.000000
1525,1.374296,1.089803,1.056300,0.967500,1112.000000,845401698.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.012700,0.000000,0.000000,0.000000,0.003700,0.000000
1526,1.375273,1.020401,1.045000,0.935100,1112.000000,845402130.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.013600,0.000000,0.000000,0.000000,0.004000,0.000000
1527,1.376109,0.836295,0.836900,0.751200,1112.000000,845402594.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.012900,0.000000,0.000000,0.000000,0.003500,0.000000
1528,1.376970,0.855704,0.853700,0.770000,1112.000000,845401754.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.003400,0.000000
1529,1.377806,0.846499,0.842800,0.759900,1112.000000,845401778.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.003500,0.000000
1530,1.378618,0.814094,0.817700,0.733500,1112.000000,845405898.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010500,0.000000,0.000000,0.000000,0.003200,0.000000
1531,1.379414,0.793807,0.791200,0.712200,1112.000000,845410442.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010600,0.000000,0.000000,0.000000,0.003100,0.000000
1532,1.380444,1.023398,1.017200,0.936400,1112.000000,845410466.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012000,0.000000,0.000000,0.000000,0.003000,0.000000
1533,1.381371,0.909701,0.840100,0.756400,1112.000000,845410082.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012900,0.000000,0.000000,0.000000,0.003700,0.000000
1534,1.382219,0.865696,0.930200,0.782200,1112.000000,845410090.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.011700,0.000000,0.000000,0.000000,0.003700,0.000000
1535,1.383246,1.016504,0.857900,0.773400,1112.000000,845427186.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012700,0.000000,0.000000,0.000000,0.003400,0.000000
1536,1.384133,0.900397,1.056800,0.822000,1112.000000,845414338.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.011900,0.000000,0.000000,0.000000,0.003900,0.000000
1537,1.385029,0.887599,0.882000,0.799200,1112.000000,845414362.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.003500,0.000000
1538,1.385955,0.914704,0.911400,0.825800,1112.000000,845414402.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.025500,0.000000,0.000000,0.000000,0.003500,0.000000
1539,1.387247,1.298895,1.274200,1.186000,1112.000000,845415874.000000,1318204976.000000,234864640.000000,1568763904.000000,0.319000,0.033900,0.011300,0.017700,0.012800,0.019300,0.018200,0.015600,0.003400,0.000000
1540,1.388094,0.842404,0.868400,0.761600,1112.000000,845415474.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.013600,0.000000,0.000000,0.000000,0.003600,0.000000
1541,1.388928,0.861501,0.861200,0.779900,1112.000000,845415938.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.014400,0.000000,0.000000,0.000000,0.003800,0.000000
1542,1.389850,0.911798,0.905200,0.824600,1112.000000,845415522.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.013900,0.000000,0.000000,0.000000,0.003000,0.000000
1543,1.391374,1.476800,0.983100,0.832600,1112.000000,845419490.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.003300,0.000000
1544,1.392355,1.009503,1.488400,0.903300,1112.000000,845418666.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000800,0.000000,0.000000,0.000000,0.012100,0.000000,0.000000,0.000000,0.004600,0.000000
1545,1.393218,0.879996,0.888800,0.794700,1112.000000,845418690.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010900,0.000000,0.000000,0.000000,0.003600,0.000000
1546,1.394136,0.921903,0.920600,0.836900,1112.000000,845419178.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012500,0.000000,0.000000,0.000000,0.003500,0.000000
1547,1.394997,0.859396,0.859700,0.777700,1112.000000,845419202.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011800,0.000000,0.000000,0.000000,0.003300,0.000000
1548,1.395805,0.814101,0.809800,0.730100,1112.000000,845422898.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010600,0.000000,0.000000,0.000000,0.003300,0.000000
1549,1.396690,0.869600,0.864500,0.781100,1112.000000,845427018.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.003200,0.000000
1550,1.397592,0.909503,0.910700,0.825400,1112.000000,845427042.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011600,0.000000,0.000000,0.000000,0.003400,0.000000
1551,1.398481,0.840696,0.840000,0.758500,1112.000000,845443946.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011800,0.000000,0.000000,0.000000,0.003500,0.000000
1552,1.399283,0.854804,0.854800,0.774200,1112.000000,845427018.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010800,0.000000,0.000000,0.000000,0.004400,0.000000
1553,1.400101,0.814697,0.809400,0.730300,1112.000000,845427042.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010900,0.000000,0.000000,0.000000,0.003000,0.000000
1554,1.400907,0.809602,0.807300,0.726000,1112.000000,845427082.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011400,0.000000,0.000000,0.000000,0.003700,0.000000
1555,1.401773,0.869700,0.869100,0.787700,1112.000000,845431626.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011500,0.000000,0.000000,0.000000,0.003100,0.000000
1556,1.402698,0.927098,0.926000,0.845800,1112.000000,845431226.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.003100,0.000000
1557,1.403790,1.080499,1.075700,0.995200,1112.000000,845432882.000000,1318204976.000000,234864640.000000,1568763904.000000,0.295500,0.039300,0.011000,0.017900,0.010000,0.018300,0.018300,0.016000,0.003100,0.000000
1558,1.404622,0.838506,0.839000,0.756900,1112.000000,845432890.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.013700,0.000000,0.000000,0.000000,0.003000,0.000000
1559,1.405421,0.799199,0.794500,0.714300,1112.000000,845433762.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.013300,0.000000,0.000000,0.000000,0.003200,0.000000
1560,1.406459,0.976998,0.908400,0.819900,1112.000000,845437458.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.013800,0.000000,0.000000,0.000000,0.003100,0.000000
1561,1.408071,1.575702,1.155600,1.005500,1112.000000,845435442.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.014000,0.000000,0.000000,0.000000,0.004400,0.000000
1562,1.409045,1.015497,1.491800,0.928500,1112.000000,845439562.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.013200,0.000000,0.000000,0.000000,0.004500,0.000000
1563,1.409921,0.933199,0.936400,0.849700,1112.000000,845440010.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012600,0.000000,0.000000,0.000000,0.004100,0.000000
1564,1.410740,0.819402,0.820100,0.738600,1112.000000,845439610.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010900,0.000000,0.000000,0.000000,0.003400,0.000000
1565,1.411613,0.868998,0.864500,0.778600,1112.000000,845443730.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010400,0.000000,0.000000,0.000000,0.003400,0.000000
1566,1.412527,0.870203,0.867200,0.785900,1112.000000,845443754.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010800,0.000000,0.000000,0.000000,0.003300,0.000000
1567,1.413379,0.895203,0.891100,0.809900,1112.000000,845460354.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.012400,0.000000,0.000000,0.000000,0.003700,0.000000
1568,1.414277,0.903196,0.904700,0.821400,1112.000000,845447522.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010900,0.000000,0.000000,0.000000,0.004000,0.000000
1569,1.415259,0.960700,0.874200,0.792900,1112.000000,845447546.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011800,0.000000,0.000000,0.000000,0.003200,0.000000
1570,1.416210,0.937302,1.015300,0.854100,1112.000000,845447586.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012400,0.000000,0.000000,0.000000,0.003400,0.000000
1571,1.417101,0.918296,0.878100,0.793400,1112.000000,845448042.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.012800,0.000000,0.000000,0.000000,0.003500,0.000000
1572,1.417924,0.824306,0.864300,0.742800,1112.000000,845448066.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012900,0.000000,0.000000,0.000000,0.003300,0.000000
1573,1.418753,0.837096,0.821200,0.740600,1112.000000,845447682.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011700,0.000000,0.000000,0.000000,0.003300,0.000000
1574,1.419550,0.793502,0.803300,0.709800,1112.000000,845447690.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011400,0.000000,0.000000,0.000000,0.003200,0.000000
1575,1.420609,1.057802,1.057200,0.975200,1112.000000,845454314.000000,1318204976.000000,234864640.000000,1568763904.000000,0.268000,0.035900,0.011900,0.018500,0.010200,0.019600,0.016900,0.014600,0.003300,0.000000
1576,1.421436,0.829996,0.829600,0.749500,1112.000000,845453490.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.013300,0.000000,0.000000,0.000000,0.003200,0.000000
1577,1.422237,0.807001,0.805500,0.726900,1112.000000,845453514.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.013000,0.000000,0.000000,0.000000,0.003200,0.000000
1578,1.423423,1.142999,0.901200,0.821300,1112.000000,845453538.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.013400,0.000000,0.000000,0.000000,0.003000,0.000000
1579,1.424417,1.009503,1.234300,0.917100,1112.000000,845452330.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.013200,0.000000,0.000000,0.000000,0.004100,0.000000
1580,1.425347,0.939201,0.944500,0.853600,1112.000000,845451930.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011600,0.000000,0.000000,0.000000,0.003600,0.000000
1581,1.426241,0.876800,0.874300,0.790700,1112.000000,845456050.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011500,0.000000,0.000000,0.000000,0.003500,0.000000
1582,1.427144,0.917099,0.909800,0.824900,1112.000000,845464266.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.011800,0.000000,0.000000,0.000000,0.003600,0.000000
1583,1.428101,0.956399,0.958900,0.869200,1112.000000,845480850.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000800,0.000000,0.000000,0.000000,0.013200,0.000000,0.000000,0.000000,0.004200,0.000000
1584,1.428984,0.891199,0.889400,0.805500,1112.000000,845463922.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.011200,0.000000,0.000000,0.000000,0.003500,0.000000
1585,1.429800,0.820599,0.822600,0.740400,1112.000000,845463946.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.011800,0.000000,0.000000,0.000000,0.003400,0.000000
1586,1.430696,0.825305,0.825300,0.746100,1112.000000,845463986.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010800,0.000000,0.000000,0.000000,0.003300,0.000000
1587,1.431767,1.120500,0.997400,0.916900,1112.000000,845468970.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.012900,0.000000,0.000000,0.000000,0.005600,0.000000
1588,1.432794,1.032596,1.141700,0.944000,1112.000000,845468146.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.012600,0.000000,0.000000,0.000000,0.004000,0.000000
1589,1.433612,0.833900,0.838500,0.751600,1112.000000,845468186.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011400,0.000000,0.000000,0.000000,0.003500,0.000000
1590,1.434438,0.826403,0.825600,0.745900,1112.000000,845468626.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012600,0.000000,0.000000,0.000000,0.003200,0.000000
1591,1.435294,0.855300,0.852600,0.774300,1112.000000,845469066.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.012100,0.000000,0.000000,0.000000,0.003200,0.000000
1592,1.436117,0.818297,0.808400,0.729200,1112.000000,845468242.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010300,0.000000,0.000000,0.000000,0.003500,0.000000
1593,1.437344,1.231399,1.226900,1.140900,1112.000000,845469626.000000,1318204976.000000,234864640.000000,1568763904.000000,0.277700,0.036600,0.011900,0.017600,0.010200,0.019600,0.017400,0.017200,0.003000,0.000000
